id,stress,iter,95th,5th,median,mean,stdev,min,max
86c2372a05dc0101281e00691e8000,32,10,1828738.30,1793242.5,1793242.5,1787906.8,45737.60,1693766,1829119
86c2372a05dc0101281e00691e8000,64,10,4607209.45,3365537.0,3365537,3608707.3,596841.93,3029311,4836232
86c2372a05dc0101281e00691e8000,128,10,14085758.25,13979245.5,13979245.5,13988457.2,66809.02,13911165,14102091
2208d5500c28a02a9108743b8a8004,32,10,1836716.85,1741063.5,1741063.5,1740263.2,73445.08,1641252,1849401
2208d5500c28a02a9108743b8a8004,64,10,3207481.45,3004991.0,3004991,3035032.8,108119.06,2915046,3211567
2208d5500c28a02a9108743b8a8004,128,10,8181526.20,7843267.5,7843267.5,7883458.5,187025.27,7701975,8360727
11991b018038c190022110400908000,32,10,2075091.80,1721216.5,1721216.5,1783455.6,181669.99,1678710,2289902
11991b018038c190022110400908000,64,10,4837661.50,3970566.0,3970566,4009857.6,712381.29,3009302,4851778
11991b018038c190022110400908000,128,10,14247600.95,10898318.5,10898318.5,10755311.9,2774873.88,7858330,14814704
1790725692dea181f03f66423138000,32,10,1871772.10,1754455.5,1754455.5,1761644.6,72771.40,1678002,1921219
1790725692dea181f03f66423138000,64,10,3490338.25,3429014.5,3429014.5,3411859.1,75009.36,3230579,3492613
1790725692dea181f03f66423138000,128,10,12352123.95,12194826.5,12194826.5,11792628.6,1022467.94,9126478,12419412
37ddff7deabdc1d3daf1de4419b8000,32,10,1843749.05,1753454.5,1753454.5,1760993.5,59595.80,1661383,1884146
37ddff7deabdc1d3daf1de4419b8000,64,10,3038467.10,3014678.5,3014678.5,3009446.1,33157.04,2930111,3038549
37ddff7deabdc1d3daf1de4419b8000,128,10,8469586.60,7913259.5,7913259.5,8015225.3,241787.53,7848102,8480851
3785ff625afbcbd7f27dcfd6adba638,32,10,1829214.90,1757892.0,1757892,1752248.7,61863.74,1655135,1831041
3785ff625afbcbd7f27dcfd6adba638,64,10,3273202.05,3122997.5,3122997.5,3121630.8,106813.74,2991505,3332229
3785ff625afbcbd7f27dcfd6adba638,128,10,12410462.70,9878591.5,9878591.5,10350614.9,1191642.00,9708449,13586967
39800911ba214bc0d28421120c40000,32,10,1891224.30,1736337.5,1736337.5,1756253,77257.96,1656813,1905537
39800911ba214bc0d28421120c40000,64,10,4197250.25,3545495.0,3545495,3614933.5,448716.02,3129403,4198193
39800911ba214bc0d28421120c40000,128,10,11017551.65,8405023.5,8405023.5,9208288,1532880.72,7846190,11030162
1041d2a9a00ca048205f1421060000,32,10,1888621.70,1723611.5,1723611.5,1746911.3,98508.30,1644544,1914863
1041d2a9a00ca048205f1421060000,64,10,3124093.10,3014361.5,3014361.5,3033511.6,61466.68,2955205,3136208
1041d2a9a00ca048205f1421060000,128,10,10270072.95,10160984.0,10160984,9779775.9,569540.33,8748210,10276215
40090010000a000810000000000000,32,10,1887947.80,1741222.0,1741222,1767695.5,78390.48,1654979,1908133
40090010000a000810000000000000,64,10,3665951.90,3210981.5,3210981.5,3302282.8,240189.71,2997164,3767840
40090010000a000810000000000000,128,10,10996685.75,10907399.5,10907399.5,10917574.1,52484.92,10835608,11024723
3fddda7ffaf7abc7fbff7f55bdd8226,32,10,1769344.75,1736897.0,1736897,1730727.2,32301.26,1683937,1770958
3fddda7ffaf7abc7fbff7f55bdd8226,64,10,3539275.45,3431121.5,3431121.5,3327317.6,217002.47,2963746,3550264
3fddda7ffaf7abc7fbff7f55bdd8226,128,10,13973064.40,13855900.0,13855900,12550269.2,1895065.93,9863954,13991374
3ffdff7ffeffead7fbffffd6bdff9ff,32,10,1873570.55,1785878.5,1785878.5,1791715.2,52425.17,1726271,1915403
3ffdff7ffeffead7fbffffd6bdff9ff,64,10,5952091.05,4117529.0,4117529,4376368,1078311.66,3213413,6177816
3ffdff7ffeffead7fbffffd6bdff9ff,128,10,18655761.45,11057725.0,11057725,13105865.7,3426345.33,10879887,19196949
165f719e8ec4bd21b61db0398d0004,32,10,1854863.00,1805381.5,1805381.5,1781324.6,68042.00,1673732,1869965
165f719e8ec4bd21b61db0398d0004,64,10,3897163.65,3842847.5,3842847.5,3741420,167764.21,3513443,3902412
165f719e8ec4bd21b61db0398d0004,128,10,10386898.35,10140854.5,10140854.5,9571153.4,912959.84,8029408,10399074
23859d6dbebfea869acbf20ebc70008,32,10,1808178.10,1766036.5,1766036.5,1755459.5,48471.14,1658136,1828024
23859d6dbebfea869acbf20ebc70008,64,10,3066317.20,3032334.5,3032334.5,3027535.4,37322.58,2942957,3077308
23859d6dbebfea869acbf20ebc70008,128,10,9834306.70,7917654.5,7917654.5,8275569,877693.54,7862570,10615243
3ffdff7ffeffebd7fbefffd69dfa7bd,32,10,1801087.30,1711491.0,1711491,1714377.1,61057.49,1639274,1820350
3ffdff7ffeffebd7fbefffd69dfa7bd,64,10,4877289.25,4304161.5,4304161.5,4233708.7,544926.04,3330402,4914583
3ffdff7ffeffebd7fbefffd69dfa7bd,128,10,12744761.30,11001292.5,11001292.5,10814941.8,1601899.90,8243902,12769937
3fec6f5756b86b17faff7976bcd8036,32,10,1863911.00,1699536.5,1699536.5,1737091,77102.87,1662369,1902683
3fec6f5756b86b17faff7976bcd8036,64,10,3206554.10,3035289.5,3035289.5,3050129.1,96364.13,2931955,3219488
3fec6f5756b86b17faff7976bcd8036,128,10,10002423.00,9864492.5,9864492.5,9569365.5,671970.35,8111988,10016211
3fffff7ffeffebd7fbffdf56bdfbc3d,32,10,1841309.75,1771180.5,1771180.5,1771023.4,51678.27,1704978,1865882
3fffff7ffeffebd7fbffdf56bdfbc3d,64,10,4178127.65,3473098.0,3473098,3641501.8,313454.11,3297142,4181711
3fffff7ffeffebd7fbffdf56bdfbc3d,128,10,13954299.95,11816422.5,11816422.5,11089200.3,2960818.75,7824677,13962062
100000040000000000000000000,32,10,1892473.60,1752418.0,1752418,1766486.7,81987.96,1669561,1916356
100000040000000000000000000,64,10,3908793.40,3547903.5,3547903.5,3630833.9,237707.49,3248050,3922423
100000040000000000000000000,128,10,11137875.70,9884084.0,9884084,9864518.4,859246.53,9003827,11929927
1d6cf25b7ee72bd7fa4f77d4bd70020,32,10,1799660.60,1728876.5,1728876.5,1726975.7,57592.32,1646500,1800728
1d6cf25b7ee72bd7fa4f77d4bd70020,64,10,3124690.20,3001794.0,3001794,2993905.9,82381.12,2890342,3133620
1d6cf25b7ee72bd7fa4f77d4bd70020,128,10,8014453.40,7861355.5,7861355.5,7859008.8,101301.16,7735922,8090444
20841500000202081002421000000,32,10,1856974.00,1775401.0,1775401,1776433.9,61206.99,1672502,1869259
20841500000202081002421000000,64,10,3125548.45,2965142.5,2965142.5,3007743.9,73987.40,2935192,3135475
20841500000202081002421000000,128,10,7904739.90,7849453.0,7849453,7852074.1,39058.52,7805719,7905972
41d0588a02802884ac0069020000,32,10,1800293.05,1738820.5,1738820.5,1749764.4,37643.88,1699448,1806292
41d0588a02802884ac0069020000,64,10,3859638.65,3438054.0,3438054,3481774,246707.21,3198668,3870323
41d0588a02802884ac0069020000,128,10,10252152.65,9366595.5,9366595.5,9120373.3,1169546.21,7851182,10261208
37fdfb7ffefe8bd7f9dbfd5e3d78208,32,10,1838504.60,1746921.5,1746921.5,1741865,68709.43,1622647,1846484
37fdfb7ffefe8bd7f9dbfd5e3d78208,64,10,3997812.85,3465289.0,3465289,3484314.7,376216.65,2925502,4154659
37fdfb7ffefe8bd7f9dbfd5e3d78208,128,10,14052941.05,13946349.5,13946349.5,13863351.7,298309.24,13033660,14095948
40000000000,32,10,1865341.35,1711974.5,1711974.5,1730221.2,81188.44,1649234,1911060
40000000000,64,10,3126761.10,3058788.0,3058788,3042550.3,84536.52,2902069,3128490
40000000000,128,10,9867325.50,9548264.0,9548264,9289769.5,678366.37,7946426,9875169
1ffdff5bfeffabd7fa7fffd6bdf872e,32,10,1848744.50,1727270.5,1727270.5,1738446.9,82816.06,1635439,1871456
1ffdff5bfeffabd7fa7fffd6bdf872e,64,10,3528638.70,3147112.5,3147112.5,3206328.4,236297.04,2924357,3555258
1ffdff5bfeffabd7fa7fffd6bdf872e,128,10,13818593.75,9990800.5,9990800.5,10892525.9,1598440.75,9818167,14039204
3fddb57ffe726a95aaffcb5ea9f001c,32,10,1836212.80,1741501.0,1741501,1757622.2,56330.47,1698295,1837453
3fddb57ffe726a95aaffcb5ea9f001c,64,10,3215302.05,3032695.5,3032695.5,3055492.6,97809.05,2979762,3319032
3fddb57ffe726a95aaffcb5ea9f001c,128,10,9863731.50,8833359.0,8833359,8982775.9,738026.40,7953450,9878775
3fbcdf7ffef3ead7fbfdfd5e80d900c,32,10,1893848.45,1728821.5,1728821.5,1748022.8,90412.65,1646368,1940738
3fbcdf7ffef3ead7fbfdfd5e80d900c,64,10,9471131.55,4557173.0,4557173,5485732,2344699.00,3286875,9837774
3fbcdf7ffef3ead7fbfdfd5e80d900c,128,10,20527842.45,10506048.5,10506048.5,12139641.6,4843025.92,9571421,25257621
21841d2d9abf2a869acbf006bc70000,32,10,1825870.40,1801171.0,1801171,1780443.9,47985.78,1697084,1829717
21841d2d9abf2a869acbf006bc70000,64,10,4201838.35,4172117.5,4172117.5,3983558.3,323185.43,3374681,4215508
21841d2d9abf2a869acbf006bc70000,128,10,14226438.55,10905155.5,10905155.5,10915974.5,2034081.91,7886918,14470213
3bdceb0f10554917d9551234bcf0014,32,10,1838187.45,1729962.5,1729962.5,1742742.5,63912.48,1666556,1861497
3bdceb0f10554917d9551234bcf0014,64,10,3112393.10,3015039.0,3015039,3018674.8,61971.15,2943645,3136883
3bdceb0f10554917d9551234bcf0014,128,10,9584348.50,8964035.5,8964035.5,8944546.8,480851.89,8015837,9746569
2171f30cceca01940890d1502570000,32,10,1842798.85,1774303.0,1774303,1773505.1,45996.30,1703933,1851361
2171f30cceca01940890d1502570000,64,10,3542097.90,3074143.0,3074143,3152995.1,229428.41,2940195,3550296
2171f30cceca01940890d1502570000,128,10,11398893.10,9451474.5,9451474.5,10116984.4,1034109.72,9213558,11400694
2688346096a06244a13211461888000,32,10,1888746.25,1686163.0,1686163,1723620.2,101557.88,1615138,1936273
2688346096a06244a13211461888000,64,10,3221420.25,3168279.5,3168279.5,3154268.4,61731.11,3059459,3222525
2688346096a06244a13211461888000,128,10,8569350.60,8280422.0,8280422,8201883.2,306958.85,7745885,8616138
3ffdfd7fbefbebd3f8ffffc6bdf822b,32,10,1904903.95,1751640.5,1751640.5,1772777,80011.73,1670526,1942285
3ffdfd7fbefbebd3f8ffffc6bdf822b,64,10,3136310.70,3026741.0,3026741,3024466.2,77947.66,2930945,3198651
3ffdfd7fbefbebd3f8ffffc6bdf822b,128,10,8371093.35,8261751.0,8261751,8198115.6,196080.19,7791921,8417766
3ffdff7f5afffbd7cb7ffe563dbc612,32,10,1832403.90,1793514.0,1793514,1774060.4,62379.82,1638827,1837785
3ffdff7f5afffbd7cb7ffe563dbc612,64,10,3202808.05,3168038.0,3168038,3137208.9,82703.90,2982962,3203155
3ffdff7f5afffbd7cb7ffe563dbc612,128,10,8367284.85,8239827.5,8239827.5,8105451,246592.39,7777465,8380473
3bfdff7ffeffebd7ebffbf57bdfb63d,32,10,1780337.35,1701151.5,1701151.5,1709408.3,41232.40,1653907,1788931
3bfdff7ffeffebd7ebffbf57bdfb63d,64,10,3723028.75,3166642.5,3166642.5,3242913.8,281076.33,2980620,3880648
3bfdff7ffeffebd7ebffbf57bdfb63d,128,10,11354556.80,7927050.0,7927050,8865883.6,1517254.17,7865793,11364824
164325020812015c20804000870000,32,10,1869657.65,1722265.5,1722265.5,1753269.3,71220.39,1677546,1885346
164325020812015c20804000870000,64,10,3113343.50,3030972.0,3030972,3033454.4,55843.34,2956199,3121961
164325020812015c20804000870000,128,10,8611692.60,7960215.0,7960215,8128431.6,323129.92,7806322,8691447
3ffdff7ffeffeb97fbffff76bddf97e,32,10,1777004.50,1689873.5,1689873.5,1708358.9,41372.50,1671191,1807717
3ffdff7ffeffeb97fbffff76bddf97e,64,10,3055304.00,3011021.0,3011021,3007929.9,36300.89,2946952,3070055
3ffdff7ffeffeb97fbffff76bddf97e,128,10,9380527.80,8738902.0,8738902,8614558.7,724814.19,7743168,9400713
31fcbf7f5a9fd9d2cb5bbe443cb8400,32,10,1879263.90,1736847.5,1736847.5,1750526,76645.85,1652947,1916334
31fcbf7f5a9fd9d2cb5bbe443cb8400,64,10,6172428.40,4675466.0,4675466,4813825.1,1135233.66,3436974,6178678
31fcbf7f5a9fd9d2cb5bbe443cb8400,128,10,16299126.85,16149087.5,16149087.5,15484769.7,1838166.33,10361968,16327075
3ffdff7ffeffebd7fbffff563ffefab,32,10,1807263.35,1714445.5,1714445.5,1718484.9,63064.86,1629874,1837538
3ffdff7ffeffebd7fbffff563ffefab,64,10,4906719.60,4540034.5,4540034.5,4276234.8,670728.26,3276552,4907634
3ffdff7ffeffebd7fbffff563ffefab,128,10,12820297.60,12718502.5,12718502.5,11253846.6,2018849.73,8505978,12826243
3ff57a7fecdf63d6fbf6ff53bcf8014,32,10,1827992.80,1719144.0,1719144,1729058.2,60085.53,1644894,1854226
3ff57a7fecdf63d6fbf6ff53bcf8014,64,10,3098506.20,2999026.0,2999026,3001135.6,62994.96,2920144,3100407
3ff57a7fecdf63d6fbf6ff53bcf8014,128,10,8992830.10,7850484.5,7850484.5,8126991.6,539202.05,7698253,9005386
8600170201d40000001a00280a0000,32,10,1774512.65,1755545.0,1755545,1742697.1,31588.85,1687387,1782074
8600170201d40000001a00280a0000,64,10,3772176.00,3379693.0,3379693,3452694.2,290730.40,3062136,3772878
8600170201d40000001a00280a0000,128,10,12702441.55,12217901.5,12217901.5,12096615.3,630337.99,10514586,13015912
3fb8df3bfed9eb965b0faf5039c8000,32,10,1871070.15,1746216.5,1746216.5,1764483.2,69536.87,1669434,1885242
3fb8df3bfed9eb965b0faf5039c8000,64,10,4307918.45,3736754.0,3736754,3693238.7,497864.18,2971715,4310519
3fb8df3bfed9eb965b0faf5039c8000,128,10,12791021.80,11357443.5,11357443.5,11714455.4,632379.42,11258912,12855550
3fa8de2b7ed9ea965b0fae1031c8000,32,10,1787877.50,1735298.5,1735298.5,1732217.3,44375.32,1663354,1798169
3fa8de2b7ed9ea965b0fae1031c8000,64,10,3161849.90,3072891.5,3072891.5,3058997.5,86173.74,2927923,3178436
3fa8de2b7ed9ea965b0fae1031c8000,128,10,8211571.95,7894095.5,7894095.5,7944889.2,165515.95,7790930,8361804
3ffdff7efeffebd7fbffffd6bdfeebd,32,10,1788886.20,1717021.5,1717021.5,1712623.9,60337.32,1604074,1808706
3ffdff7efeffebd7fbffffd6bdfeebd,64,10,4194079.00,3834228.0,3834228,3721470.4,474531.56,2975850,4194835
3ffdff7efeffebd7fbffffd6bdfeebd,128,10,11106152.50,8916369.5,8916369.5,9334265.8,1575021.18,7824976,11201566
400800000008000810000000000000,32,10,1834219.95,1737663.5,1737663.5,1744944.5,54116.26,1681103,1860882
400800000008000810000000000000,64,10,3193921.30,3135676.0,3135676,3103437.9,90220.06,2961703,3196507
400800000008000810000000000000,128,10,13940398.20,10431046.0,10431046,10903600.8,2629800.15,8264070,13996173
3fe03f11fae17bc0fbdd7756ad60610,32,10,1853163.80,1767870.0,1767870,1769224.6,60794.36,1691725,1860704
3fe03f11fae17bc0fbdd7756ad60610,64,10,3225180.70,3190247.0,3190247,3185901.8,29387.26,3136558,3231163
3fe03f11fae17bc0fbdd7756ad60610,128,10,8300803.00,7919987.0,7919987,7984660.4,245858.89,7645321,8338153
130420400400010008000402030000,32,10,1840875.40,1736509.0,1736509,1742463,59227.76,1654974,1851076
130420400400010008000402030000,64,10,3080895.40,3033923.5,3033923.5,3026224.2,44956.67,2963123,3081718
130420400400010008000402030000,128,10,8001553.00,7913244.5,7913244.5,7913364.5,56602.27,7843867,8047642
2c0000040006000041002030000,32,10,1896586.55,1793170.0,1793170,1793067.9,79349.36,1667287,1906586
2c0000040006000041002030000,64,10,4700363.55,3587873.0,3587873,3733080.4,643274.65,3042627,4709607
2c0000040006000041002030000,128,10,12354976.50,9287755.5,9287755.5,9649344,1629959.37,7881622,13872318
1ee83a7d36f2c813aafe3ed288f8020,32,10,1822550.70,1728510.5,1728510.5,1731109.2,57943.86,1656663,1842276
1ee83a7d36f2c813aafe3ed288f8020,64,10,3914713.50,3699993.5,3699993.5,3592012.3,346971.87,3042250,3922071
1ee83a7d36f2c813aafe3ed288f8020,128,10,10249161.60,10173358.5,10173358.5,9643426.7,957242.18,7859161,10263900
3ff9f77ffeffe9d7fbefff4ebdf0cae,32,10,1857481.90,1722952.5,1722952.5,1742505.3,75108.75,1643193,1873456
3ff9f77ffeffe9d7fbefff4ebdf0cae,64,10,5538769.20,4659300.5,4659300.5,4591526.9,928720.78,3230113,5542047
3ff9f77ffeffe9d7fbefff4ebdf0cae,128,10,13377151.15,8281316.0,8281316,9760180.6,2432980.72,7818692,14252704
1000441048100840000000000000000,32,10,1830394.10,1764160.0,1764160,1760315.6,49928.95,1666238,1844129
1000441048100840000000000000000,64,10,4035111.30,3132925.5,3132925.5,3331821.1,412528.47,2983685,4219920
1000441048100840000000000000000,128,10,13579001.50,12312206.0,12312206,12543367.7,564135.38,12204932,13966258
1000480910000001009014002000000,32,10,1912604.60,1770367.0,1770367,1779357.7,91435.63,1679785,1941653
1000480910000001009014002000000,64,10,3348300.50,3192264.5,3192264.5,3211535.3,77034.79,3146448,3401792
1000480910000001009014002000000,128,10,12326226.20,12202923.5,12202923.5,11717730.4,808300.87,9995982,12327020
3ffdf67ffedfabc7f3bf7f53b5b8434,32,10,1807514.05,1683662.0,1683662,1712470.8,60399.25,1657525,1858117
3ffdf67ffedfabc7f3bf7f53b5b8434,64,10,3947032.20,3595706.5,3595706.5,3638398.9,273981.72,3173512,3948312
3ffdf67ffedfabc7f3bf7f53b5b8434,128,10,12796285.65,10060200.5,10060200.5,10493256.7,2012269.84,8485867,12876657
20042f6250790895605544d6ad20020,32,10,1887115.40,1745653.0,1745653,1772849.9,72245.09,1702482,1912292
20042f6250790895605544d6ad20020,64,10,3191994.00,3027383.0,3027383,3050608.1,86645.98,2936961,3242223
20042f6250790895605544d6ad20020,128,10,11262765.70,8916211.0,8916211,9319424.9,1113926.50,8353073,11313253
1efdfe7dbef7ea13baff3fd68cf8024,32,10,1927633.65,1727919.0,1727919,1756728.3,106510.00,1650743,1983552
1efdfe7dbef7ea13baff3fd68cf8024,64,10,3197806.40,3128866.0,3128866,3112814,72743.66,2970324,3202832
1efdfe7dbef7ea13baff3fd68cf8024,128,10,8809623.15,7849464.5,7849464.5,8091327.8,425683.28,7811809,8982528
40000000,32,10,1830384.55,1777452.5,1777452.5,1781533.2,36486.65,1728522,1838278
40000000,64,10,3300673.45,3245634.0,3245634,3249211.7,35137.79,3193176,3306145
40000000,128,10,9435791.25,9237208.0,9237208,9077023.6,363515.32,8491499,9444609
3fd1da5ffaf6abc7f9f13055bdd8204,32,10,1809402.80,1714960.5,1714960.5,1730303.2,47082.90,1663469,1811381
3fd1da5ffaf6abc7f9f13055bdd8204,64,10,4069675.55,3179466.0,3179466,3385024.2,404989.11,2990625,4299725
3fd1da5ffaf6abc7f9f13055bdd8204,128,10,12311546.75,12203737.5,12203737.5,11893498.3,581243.69,10962870,12328037
3fe03f39fae17bc1fbdd7756ad60610,32,10,1871409.00,1787112.5,1787112.5,1775162,77072.35,1651605,1903008
3fe03f39fae17bc1fbdd7756ad60610,64,10,3039683.80,2995494.5,2995494.5,2997044.6,35681.76,2934638,3041671
3fe03f39fae17bc1fbdd7756ad60610,128,10,9361955.85,8551322.0,8551322,8770075.5,399718.37,8472711,9364038
ef03a5e8088409213661b039420004,32,10,1893634.70,1758510.0,1758510,1769226.4,81792.44,1674360,1898618
ef03a5e8088409213661b039420004,64,10,3089838.25,3049698.5,3049698.5,3034084.1,55979.76,2928244,3098251
ef03a5e8088409213661b039420004,128,10,11367296.00,10200784.5,10200784.5,10365809.3,823525.38,8860144,11373380
1481402ea80848c050209a401100000,32,10,1845557.95,1716643.5,1716643.5,1739247.1,63246.08,1680109,1890481
1481402ea80848c050209a401100000,64,10,3305692.50,3163461.0,3163461,3149353,118766.34,2967234,3324804
1481402ea80848c050209a401100000,128,10,9138156.05,7946318.5,7946318.5,8198581.5,589467.16,7765122,9685046
2000100200000004000900100000000,32,10,1805277.40,1737035.5,1737035.5,1744901.9,40409.56,1686394,1816018
2000100200000004000900100000000,64,10,6137182.45,3783974.5,3783974.5,4183650,1184062.34,3031183,6663844
2000100200000004000900100000000,128,10,17959327.20,12209691.5,12209691.5,12747828.6,3368242.34,9820077,20446614
3371f30ddeda81944891d1562570000,32,10,1849293.90,1743924.5,1743924.5,1768159.4,52646.13,1705842,1872018
3371f30ddeda81944891d1562570000,64,10,4191105.15,3311946.5,3311946.5,3513974.1,486516.55,3003158,4197645
3371f30ddeda81944891d1562570000,128,10,11017492.75,10928381.0,10928381,10293021.2,1106040.69,8261958,11066293
200029004009001100500006ac00000,32,10,1893355.60,1740405.5,1740405.5,1762237,81296.63,1683712,1914916
200029004009001100500006ac00000,64,10,3222804.15,3117839.0,3117839,3101369.8,95996.70,2965245,3239766
200029004009001100500006ac00000,128,10,8591584.50,7860988.0,7860988,8000115.2,382308.09,7811048,9071064
2c4092034004a802b18120018100004,32,10,1835488.70,1676903.5,1676903.5,1705344.1,81790.39,1618586,1904525
2c4092034004a802b18120018100004,64,10,3275281.85,3052923.0,3052923,3081899.2,114929.78,2947827,3314138
2c4092034004a802b18120018100004,128,10,10145964.10,8482280.0,8482280,8671532.2,842701.57,7931066,10186303
1fb1fc7eeedf62d3bbddff769cf8030,32,10,1830302.80,1755944.0,1755944,1754625.6,51642.60,1677873,1846123
1fb1fc7eeedf62d3bbddff769cf8030,64,10,3599080.55,3381769.5,3381769.5,3302444.1,278085.02,2929912,3606155
1fb1fc7eeedf62d3bbddff769cf8030,128,10,11385148.45,11284322.0,11284322,10877927.4,600573.37,9917619,11419537
200029404009001100510456ac00000,32,10,1750960.50,1706264.5,1706264.5,1709947.7,29502.41,1667923,1764861
200029404009001100510456ac00000,64,10,3382507.70,3239441.5,3239441.5,3211754.2,130576.87,3008873,3468311
