id,stress,iter,median,mean,stdev,min,max
1cdf12c7ffbe57c7ce77bffcbf4baf1ffb73f0f,64,7,3299633,3276224,66030,3172896,3351933
91191809cf4ea73ef4f09d3a189cd15848f942,16,7,908133,927590,38948,890058,996489
91191809cf4ea73ef4f09d3a189cd15848f942,32,7,1467137,1466774,39887,1404014,1517924
91191809cf4ea73ef4f09d3a189cd15848f942,64,7,3156034,3169681,46103,3111196,3256582
1769553c5f88faf9ce33b11c7b3fb8e99063c7b,16,7,899431,1259023,944357,875337,3399994
1769553c5f88faf9ce33b11c7b3fb8e99063c7b,32,7,1419530,1423035,21317,1397540,1455230
1769553c5f88faf9ce33b11c7b3fb8e99063c7b,64,7,3224255,3241354,72715,3148345,3336728
bff7a6ff9efeaf5f19fc9f7a4fffffbf5bef0b,16,7,930588,961488,83980,904185,1147149
bff7a6ff9efeaf5f19fc9f7a4fffffbf5bef0b,32,7,1473230,1474140,58738,1413493,1593691
bff7a6ff9efeaf5f19fc9f7a4fffffbf5bef0b,64,7,3235131,3268227,108770,3153411,3427428
800000010000020000000,16,7,996184,985195,53670,918893,1074360
800000010000020000000,32,7,1532181,1534256,38589,1480522,1592670
800000010000020000000,64,7,3338027,3351074,50417,3312760,3462294
80ba4ceecb000454d066285003c18002216904,16,7,951135,1147877,481862,919384,2233893
80ba4ceecb000454d066285003c18002216904,32,7,1561364,1541620,43422,1483645,1581544
80ba4ceecb000454d066285003c18002216904,64,7,3328043,3335472,38266,3293603,3394124
41440192913898510e10260315000009355128,16,7,966648,979406,50262,923048,1076354
41440192913898510e10260315000009355128,32,7,1449845,1450766,14481,1432257,1477120
41440192913898510e10260315000009355128,64,7,3237403,3224900,47222,3167371,3295843
494000482100018000100800008004000,16,7,982305,1268985,833727,868272,3154534
494000482100018000100800008004000,32,7,1457208,1470970,29884,1436064,1520525
494000482100018000100800008004000,64,7,3343972,3334960,58330,3249886,3420178
1b7f7fe3d966e918148946f9987040a18307ae4,16,7,966438,964336,49811,888184,1033140
1b7f7fe3d966e918148946f9987040a18307ae4,32,7,1489932,1487876,35559,1421163,1530053
1b7f7fe3d966e918148946f9987040a18307ae4,64,7,3278684,3276566,36210,3235045,3342476
1fffffffeffffffffffffffffffbfffffff7fff,16,7,930783,943625,48763,889109,1033187
1fffffffeffffffffffffffffffbfffffff7fff,32,7,1436568,1463222,41543,1431072,1535603
1fffffffeffffffffffffffffffbfffffff7fff,64,7,3229638,3226817,51365,3132600,3283960
b04ce0c9000000d006205001808000214100,16,7,922503,927064,46960,867131,1017975
b04ce0c9000000d006205001808000214100,32,7,1482545,1478589,16761,1458607,1505046
b04ce0c9000000d006205001808000214100,64,7,3128947,3231883,256186,3103438,3806759
2045508006c00198008101012c00010000000,16,7,871022,898059,48930,856949,986027
2045508006c00198008101012c00010000000,32,7,1442950,1761420,807060,1385554,3585363
2045508006c00198008101012c00010000000,64,7,3301514,3289572,87211,3136043,3423965
cc402c2009845044a60221c064aa01e8032a01,16,7,897697,929871,59003,886156,1044534
cc402c2009845044a60221c064aa01e8032a01,32,7,1476472,1490084,58361,1434311,1582048
cc402c2009845044a60221c064aa01e8032a01,64,7,3242677,3231808,35826,3164835,3263918
37f7fe3d966e918148946b9987040a18307ae4,16,7,936341,956539,42443,916670,1015723
37f7fe3d966e918148946b9987040a18307ae4,32,7,1469143,1469667,31128,1438540,1526374
37f7fe3d966e918148946b9987040a18307ae4,64,7,3207092,3225272,45590,3175650,3316313
1eded679ebd3edf75fe9fefbfbdadb7f9f7d53f,16,7,959542,948440,31704,910071,983604
1eded679ebd3edf75fe9fefbfbdadb7f9f7d53f,32,7,1453628,1461556,31911,1417644,1509105
1eded679ebd3edf75fe9fefbfbdadb7f9f7d53f,64,7,3237279,3216763,50701,3142461,3284905
33450131090180105a248043a890315a12902,16,7,896880,914708,50927,867510,1014346
33450131090180105a248043a890315a12902,32,7,1425654,1622985,532852,1403380,2831032
33450131090180105a248043a890315a12902,64,7,3166778,3182525,45189,3148979,3276076
1dfffecfffef7ff75ff7ffdfff79efffffffde7,16,7,909636,925853,52968,875616,1030395
1dfffecfffef7ff75ff7ffdfff79efffffffde7,32,7,1462657,1480415,43454,1441889,1553494
1dfffecfffef7ff75ff7ffdfff79efffffffde7,64,7,3221294,3238388,56817,3155664,3318262
141100021910aa169b81818160da909c413a0d,16,7,943275,942421,44815,891591,1018932
141100021910aa169b81818160da909c413a0d,32,7,1457782,1453924,38781,1399689,1507293
141100021910aa169b81818160da909c413a0d,64,7,3246364,3259223,72668,3179360,3398867
1ffffffffffffffffdfffffefffffdfffffffff,16,7,981697,974242,50176,918634,1043149
1ffffffffffffffffdfffffefffffdfffffffff,32,7,1453530,1446726,25006,1412514,1480374
1ffffffffffffffffdfffffefffffdfffffffff,64,7,3292479,3941502,1761042,3220816,7934391
1cf58bdd50bde7662cacec4adc7777ffece5daf,16,7,945782,960443,62949,894375,1079967
1cf58bdd50bde7662cacec4adc7777ffece5daf,32,7,1422116,1431765,28076,1404440,1487842
1cf58bdd50bde7662cacec4adc7777ffece5daf,64,7,3162726,3535882,997930,3111912,5797874
41450192913898514e10260315000009355128,16,7,900425,906092,37408,873019,983703
41450192913898514e10260315000009355128,32,7,1507624,1566743,238230,1406934,2097806
41450192913898514e10260315000009355128,64,7,3236746,3264216,91618,3162239,3409741
1adfdd7dbff6bdff6fb36db9fe7ef1de194fdf4,16,7,928970,935846,49596,893733,1036109
1adfdd7dbff6bdff6fb36db9fe7ef1de194fdf4,32,7,1470917,1455518,33963,1390858,1492029
1adfdd7dbff6bdff6fb36db9fe7ef1de194fdf4,64,7,3229455,3250733,60507,3170245,3354508
17ffff779fbedbbfbdfebf9f6f3fffdff5fffcd,16,7,937218,951757,44079,895763,1025760
17ffff779fbedbbfbdfebf9f6f3fffdff5fffcd,32,7,1481659,1462359,56806,1388079,1551174
17ffff779fbedbbfbdfebf9f6f3fffdff5fffcd,64,7,3250995,3257825,42598,3201074,3327108
19a0792660cc0970c4981800006c3bc3901c00c,16,7,944432,957980,44237,908528,1050489
19a0792660cc0970c4981800006c3bc3901c00c,32,7,1475925,1492341,38332,1445091,1553189
19a0792660cc0970c4981800006c3bc3901c00c,64,7,3172357,3179730,30316,3137173,3232326
678244cc68f696d8742954437637ae3375dfcd,16,7,1014249,1486718,869850,930073,3088343
678244cc68f696d8742954437637ae3375dfcd,32,7,1442633,1451290,38514,1396145,1512557
678244cc68f696d8742954437637ae3375dfcd,64,7,3298532,3315814,63220,3247277,3439764
1ffffffffbfffffffffffffffffffffffffffff,16,7,921910,941662,55642,885869,1046940
1ffffffffbfffffffffffffffffffffffffffff,32,7,1473561,1468782,28185,1430138,1502493
1ffffffffbfffffffffffffffffffffffffffff,64,7,3272910,3242712,67522,3125514,3312695
1cf5efffffbdef66eceefe6edc77f7ffeefffaf,16,7,934996,938203,57899,877494,1053865
1cf5efffffbdef66eceefe6edc77f7ffeefffaf,32,7,1489428,1473940,36984,1414136,1525331
1cf5efffffbdef66eceefe6edc77f7ffeefffaf,64,7,3257356,3247080,33054,3210726,3287012
1440192903898500e00020314000009315120,16,7,935578,939828,27344,895005,980820
1440192903898500e00020314000009315120,32,7,1483229,1481140,33199,1433583,1531756
1440192903898500e00020314000009315120,64,7,3261523,3277282,83333,3198115,3431637
1fff7ff3d976e919b4d95ffd9871c2a18b27afc,16,7,903939,921204,62005,868818,1057167
1fff7ff3d976e919b4d95ffd9871c2a18b27afc,32,7,1532752,1725796,463637,1446647,2717083
1fff7ff3d976e919b4d95ffd9871c2a18b27afc,64,7,3178966,3200356,52089,3160854,3284887
fb0ccb0e1358a1cccc63f95c71b186b7f635a5,16,7,916978,919602,28119,887104,969981
fb0ccb0e1358a1cccc63f95c71b186b7f635a5,32,7,1471562,1463434,51807,1384188,1547277
fb0ccb0e1358a1cccc63f95c71b186b7f635a5,64,7,3282246,3318552,131020,3193395,3589392
9998886b94f0586058623c12300a1fceea4403,16,7,929505,942382,54746,885388,1053332
9998886b94f0586058623c12300a1fceea4403,32,7,1465236,1460750,31103,1428449,1512413
9998886b94f0586058623c12300a1fceea4403,64,7,3211374,3225758,51147,3179287,3334345
107cd570893ed29598129d0b2f3ca29960b5544,16,7,947831,939207,41295,888630,1003875
107cd570893ed29598129d0b2f3ca29960b5544,32,7,1462523,1477398,43952,1423599,1531648
107cd570893ed29598129d0b2f3ca29960b5544,64,7,3260379,3253438,46223,3194395,3312794
262445344e08180df1029c26e0d43190001308,16,7,967791,968413,42409,910585,1020760
262445344e08180df1029c26e0d43190001308,32,7,1492547,1492062,56493,1412000,1556676
262445344e08180df1029c26e0d43190001308,64,7,3203482,3194862,43971,3100292,3235411
f9fbaffff7f7e97b6bfdfbb25ffbfbbdfff7ed,16,7,920510,998980,202320,882864,1446294
f9fbaffff7f7e97b6bfdfbb25ffbfbbdfff7ed,32,7,1444443,1801447,923354,1432264,3894738
f9fbaffff7f7e97b6bfdfbb25ffbfbbdfff7ed,64,7,3213545,3228296,98109,3128612,3412433
9b98886b94f0f86058623c52300a1fdeeb4403,16,7,922868,942407,51108,894846,1029989
9b98886b94f0f86058623c52300a1fdeeb4403,32,7,1490495,1715484,648454,1425705,3183384
9b98886b94f0f86058623c52300a1fdeeb4403,64,7,3209335,3207194,29787,3148708,3242859
242290690002180a82208ad10f0406448052a,16,7,935137,951964,38748,911468,1016726
242290690002180a82208ad10f0406448052a,32,7,1463653,1469440,25575,1439038,1516879
242290690002180a82208ad10f0406448052a,64,7,3264922,3712437,1229130,3205740,6499009
1481014008060b108218008311600410001c18,16,7,969666,968689,58501,893961,1073970
1481014008060b108218008311600410001c18,32,7,1470501,1471676,63103,1397991,1588103
1481014008060b108218008311600410001c18,64,7,3249221,3248401,54145,3184704,3333889
91800000490102018422000300a054ce00000,16,7,1000687,1044213,200830,893892,1482300
91800000490102018422000300a054ce00000,32,7,1439199,1582050,396887,1395343,2480668
91800000490102018422000300a054ce00000,64,7,3166877,3160850,33467,3110027,3212488
15ff9ffbf2de04d7dfbabe5e7dfeb9d3fbb3fcd,16,7,921478,926684,39230,876804,995736
15ff9ffbf2de04d7dfbabe5e7dfeb9d3fbb3fcd,32,7,1499050,1495439,42433,1442257,1547880
15ff9ffbf2de04d7dfbabe5e7dfeb9d3fbb3fcd,64,7,3256500,3249469,40976,3181859,3290434
97342dc797a32fa67fc89fe0403efe93eb02fd,16,7,941411,946043,32127,908356,1007116
97342dc797a32fa67fc89fe0403efe93eb02fd,32,7,1459129,1472063,55157,1419928,1589507
97342dc797a32fa67fc89fe0403efe93eb02fd,64,7,3238725,3234991,56844,3172924,3339779
1cffefffffbdff7eecfeffefdc7fffffeefffaf,16,7,945668,944602,49710,887818,1040332
1cffefffffbdff7eecfeffefdc7fffffeefffaf,32,7,1512286,1518105,63952,1411399,1594629
1cffefffffbdff7eecfeffefdc7fffffeefffaf,64,7,3241785,3244944,38834,3206746,3322995
3ae25f2e7ec132e673aeef0468869224642e9c,16,7,921865,949933,53083,911853,1039973
3ae25f2e7ec132e673aeef0468869224642e9c,32,7,1497997,1490172,33463,1445309,1530138
3ae25f2e7ec132e673aeef0468869224642e9c,64,7,3187648,3195336,57439,3116975,3303391
bb8d7dae762c259ed8ba5b144b834ad78318b6,16,7,892858,918456,51395,875416,1011109
bb8d7dae762c259ed8ba5b144b834ad78318b6,32,7,1448985,2133702,1172424,1403351,3951377
bb8d7dae762c259ed8ba5b144b834ad78318b6,64,7,3331039,3299192,84714,3167301,3403084
ccc02c209ba55444a722adc0e4aa91e8832e01,16,7,949379,953637,29257,923265,1012313
ccc02c209ba55444a722adc0e4aa91e8832e01,32,7,1474610,1465640,39125,1417660,1525954
ccc02c209ba55444a722adc0e4aa91e8832e01,64,7,3227405,3230115,60748,3159259,3315354
1fffffffffffffffffffffffffffffffffffdff,16,7,936287,930400,44290,870282,997771
1fffffffffffffffffffffffffffffffffffdff,32,7,1447862,1455900,38914,1410388,1523514
1fffffffffffffffffffffffffffffffffffdff,64,7,3219998,3225883,30364,3187010,3267504
80ba4ce2c9000454d026205003818000216904,16,7,916534,935448,34865,893574,989555
80ba4ce2c9000454d026205003818000216904,32,7,1458904,1462393,29448,1437332,1521234
80ba4ce2c9000454d026205003818000216904,64,7,3244970,3251343,48590,3190686,3317027
1fffffdfff6f7fbfbfffff1fffdfebffffff9fd,16,7,952577,954343,69061,881746,1069577
1fffffdfff6f7fbfbfffff1fffdfebffffff9fd,32,7,1459779,1471427,46349,1396284,1532389
1fffffdfff6f7fbfbfffff1fffdfebffffff9fd,64,7,3183038,3185975,55206,3102210,3287041
113b11c28ac2302247246a8591ad518de09e40c,16,7,906389,913170,40319,874800,975590
113b11c28ac2302247246a8591ad518de09e40c,32,7,1425216,1433849,21169,1408212,1470950
113b11c28ac2302247246a8591ad518de09e40c,64,7,3275724,3848648,1592893,3145247,7458721
1bd59a5bf40a5fa512f9741d43498b70bef7179,16,7,963748,960824,57091,895658,1069300
1bd59a5bf40a5fa512f9741d43498b70bef7179,32,7,1475892,1463880,30669,1418421,1501838
1bd59a5bf40a5fa512f9741d43498b70bef7179,64,7,3291881,3272997,58983,3166270,3327066
15fc3ffa6bc9931dee8af4efd7cf7d3eff8d5be,16,7,916016,936082,53125,897543,1049892
15fc3ffa6bc9931dee8af4efd7cf7d3eff8d5be,32,7,1473688,1470103,43563,1425953,1541429
15fc3ffa6bc9931dee8af4efd7cf7d3eff8d5be,64,7,3255133,3252137,66479,3160627,3357694
4940004a2108859400150800008024808,16,7,954112,968711,42113,935668,1056745
4940004a2108859400150800008024808,32,7,1469304,1467033,34699,1424996,1520434
4940004a2108859400150800008024808,64,7,3187955,3187724,61687,3117933,3277199
8ca4c352440942e43b32908204e31980006124,16,7,900709,896915,26823,861509,935952
8ca4c352440942e43b32908204e31980006124,32,7,1433637,1433532,19283,1410399,1464855
8ca4c352440942e43b32908204e31980006124,64,7,3195211,3251074,142069,3168425,3568664
102008200000082000800000000001401000004,16,7,925721,942189,52684,896618,1043263
102008200000082000800000000001401000004,32,7,1451988,1459603,26876,1426922,1502409
102008200000082000800000000001401000004,64,7,3223262,3229612,47821,3173741,3326022
6bb5faffdbfbf7ad76ccddf35a8fd6db36fdec,16,7,941927,953171,58419,890754,1068571
6bb5faffdbfbf7ad76ccddf35a8fd6db36fdec,32,7,1476042,1478442,34241,1438940,1539224
6bb5faffdbfbf7ad76ccddf35a8fd6db36fdec,64,7,3223076,3230714,34549,3175681,3274741
ca3fff73eeeccfb75dfffbf7addfffcfeffefe,16,7,943540,942971,46551,882407,1011142
ca3fff73eeeccfb75dfffbf7addfffcfeffefe,32,7,1437052,1446628,35704,1410548,1497316
ca3fff73eeeccfb75dfffbf7addfffcfeffefe,64,7,3206342,3208082,48603,3157941,3308994
1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff,16,7,976886,964431,43922,914392,1012035
1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff,32,7,1535409,1519318,27505,1473278,1541406
1a6f5dd7abcdfefbaaeeb3fd77e1d5af7ff9eff,64,7,3196287,3190121,49633,3130472,3259274
3da620d01a74075109cc1d4202a4e91e534200,16,7,916635,925342,37905,881814,993421
3da620d01a74075109cc1d4202a4e91e534200,32,7,1438002,1450271,41416,1404170,1533610
3da620d01a74075109cc1d4202a4e91e534200,64,7,3218358,3208456,32319,3149447,3248611
1263445376e285c0ff9439d26e1f43df210b3c8,16,7,917802,935069,53073,894451,1042695
1263445376e285c0ff9439d26e1f43df210b3c8,32,7,1465580,1485232,75607,1410734,1636288
1263445376e285c0ff9439d26e1f43df210b3c8,64,7,3183189,3193365,54374,3128369,3302186
1210420040100206040200100c0108400040c,16,7,950826,960046,56292,912961,1078256
1210420040100206040200100c0108400040c,32,7,1489003,1484626,22359,1455760,1514885
1210420040100206040200100c0108400040c,64,7,3208133,3233195,56035,3177775,3334455
1edfb7e7fffffff7deffffffff5bef7ffbf3fef,16,7,909479,926482,58540,885615,1055100
1edfb7e7fffffff7deffffffff5bef7ffbf3fef,32,7,1480008,1481056,15502,1460143,1502740
1edfb7e7fffffff7deffffffff5bef7ffbf3fef,64,7,3250634,3246044,62135,3169284,3337950
1edfdd7dfffebdff7ff3ffbffe7ffbde1f5fffe,16,7,903599,910879,21590,885237,941427
1edfdd7dfffebdff7ff3ffbffe7ffbde1f5fffe,32,7,1420782,1426933,28648,1392138,1476472
1edfdd7dfffebdff7ff3ffbffe7ffbde1f5fffe,64,7,3147680,3169801,37323,3134024,3237200
2125909098789488100018a25a03c2911615c8,16,7,925890,921762,27013,893795,968806
2125909098789488100018a25a03c2911615c8,32,7,1463926,1466440,31100,1421625,1507542
2125909098789488100018a25a03c2911615c8,64,7,3201452,3222978,72259,3146064,3359665
ca17ff73cccc8d3718fffbe4a947ffc5e3f6ce,16,7,927717,937213,61543,877799,1057022
ca17ff73cccc8d3718fffbe4a947ffc5e3f6ce,32,7,1474760,1470183,29533,1414118,1505542
ca17ff73cccc8d3718fffbe4a947ffc5e3f6ce,64,7,3225647,3219665,39943,3139751,3269402
8806fa534ccc8535007f6bc4a947bd80e33286,16,7,941838,944960,57856,876717,1056632
8806fa534ccc8535007f6bc4a947bd80e33286,32,7,1441194,1453656,38151,1415015,1519865
8806fa534ccc8535007f6bc4a947bd80e33286,64,7,3249238,3230205,44191,3153502,3273012
81000000081008020100000011004,16,7,944407,950573,37564,896489,1009412
81000000081008020100000011004,32,7,1453725,1483466,72510,1406247,1624376
81000000081008020100000011004,64,7,3161899,3162668,32365,3107244,3204077
242280690002180880208ad10f0406448052a,16,7,953713,938380,51578,872526,1013287
242280690002180880208ad10f0406448052a,32,7,1497455,1483483,63051,1392850,1558166
242280690002180880208ad10f0406448052a,64,7,3441103,3415617,169357,3180748,3690801
91091801064ea53ec4b08912189cd15848b802,16,7,948608,1610096,1753040,907118,5584668
91091801064ea53ec4b08912189cd15848b802,32,7,1432420,1443037,32539,1410868,1511379
91091801064ea53ec4b08912189cd15848b802,64,7,3197160,3232913,68011,3174599,3355509
a12aa0ca153949510936e84e130581d1cc75e8,16,7,927033,946753,54368,901242,1051873
a12aa0ca153949510936e84e130581d1cc75e8,32,7,1462461,1469410,28954,1427031,1518929
a12aa0ca153949510936e84e130581d1cc75e8,64,7,3237496,3240009,33415,3190759,3289894
100010100a00000000000000000000,16,7,896557,929063,61534,866906,1043576
100010100a00000000000000000000,32,7,1485554,1473107,29886,1420340,1502440
100010100a00000000000000000000,64,7,3220810,3209182,47354,3135942,3262628
19d5805bf40a5ea510e1741d43498930bcf7179,16,7,903544,903267,28275,866325,946049
19d5805bf40a5ea510e1741d43498930bcf7179,32,7,1409750,1420358,25118,1393921,1460442
19d5805bf40a5ea510e1741d43498930bcf7179,64,7,3163010,3171752,43154,3112873,3243818
1ffbfdfbe1f7fff3fdfdff3e97ffb9ffe6fffef,16,7,908645,1379238,1241381,888291,4194083
1ffbfdfbe1f7fff3fdfdff3e97ffb9ffe6fffef,32,7,1492470,1489250,68426,1400479,1596074
1ffbfdfbe1f7fff3fdfdff3e97ffb9ffe6fffef,64,7,3214482,3224789,52425,3168175,3305729
4000000040000000000802000000000880000,16,7,928886,933744,38512,876460,992841
4000000040000000000802000000000880000,32,7,1488024,1488563,23029,1444212,1511044
4000000040000000000802000000000880000,64,7,3207808,3210146,41969,3153678,3289312
620018315200fa010c893a0400ea4908a00d4,16,7,939827,966896,55268,906815,1067731
620018315200fa010c893a0400ea4908a00d4,32,7,1480847,1485219,26762,1455342,1532375
620018315200fa010c893a0400ea4908a00d4,64,7,3222717,3231571,53318,3142717,3296455
80b04ce2c9000400d026205003808000216104,16,7,980762,971129,30625,923351,1001798
80b04ce2c9000400d026205003808000216104,32,7,1532187,1526681,57053,1450208,1616228
80b04ce2c9000400d026205003808000216104,64,7,3220588,3214528,76707,3111965,3308071
1ada5c35a4c0b52e43b32928206eb19a0807124,16,7,920617,917156,30155,880985,968406
1ada5c35a4c0b52e43b32928206eb19a0807124,32,7,1419611,1448049,80310,1398290,1623513
1ada5c35a4c0b52e43b32928206eb19a0807124,64,7,3246471,3243553,57868,3158408,3339162
1ce08bdd509de766242cec4adc7735bfe4e4dad,16,7,923530,936107,36471,904815,1012604
1ce08bdd509de766242cec4adc7735bfe4e4dad,32,7,1454641,1463782,24594,1449127,1517996
1ce08bdd509de766242cec4adc7735bfe4e4dad,64,7,3237187,3263799,140266,3137392,3542720
14bb8683c2140054940a921a297e90d033b0bc8,16,7,949034,958344,46024,906790,1030699
14bb8683c2140054940a921a297e90d033b0bc8,32,7,1453563,1458387,16221,1444046,1490339
14bb8683c2140054940a921a297e90d033b0bc8,64,7,3246141,4042047,2090188,3199820,8780851
262445346e081c0ff9029d26e0d431d0101388,16,7,966686,973161,42182,924467,1027526
262445346e081c0ff9029d26e0d431d0101388,32,7,1488537,1482130,31793,1429641,1529736
262445346e081c0ff9029d26e0d431d0101388,64,7,3162366,3181357,39873,3149600,3244879
19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe,16,7,898044,908108,27403,875220,957063
19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe,32,7,1434126,1444973,27356,1417971,1488515
19b7dfef3fdfbdbf5ffbfdbefbbf98ffff3fffe,64,7,3254378,3703874,1060377,3175677,6084198
fb8f7fbef72c659ed8fa5b944b8b6adfd31bf7,16,7,899665,910929,38216,877238,990066
fb8f7fbef72c659ed8fa5b944b8b6adfd31bf7,32,7,1457573,1472206,31841,1441252,1508847
fb8f7fbef72c659ed8fa5b944b8b6adfd31bf7,64,7,3206518,3206732,33726,3148832,3249545
1ce58bdd509de7662c2cec4adc7735bfece4dad,16,7,917854,932462,50377,889699,1036840
1ce58bdd509de7662c2cec4adc7735bfece4dad,32,7,1444580,1473519,40907,1438240,1529435
1ce58bdd509de7662c2cec4adc7735bfece4dad,64,7,3263177,3263156,51633,3186302,3329261
1fffffdfffefffbfffffff3fffdfefffffffdfd,16,7,914394,934120,46889,883007,1012689
1fffffdfffefffbfffffff3fffdfefffffffdfd,32,7,1485729,1484979,30530,1427242,1530699
1fffffdfffefffbfffffff3fffdfefffffffdfd,64,7,3246484,3249377,57870,3166338,3354410
1ffbfdffe5f7fff3fdfdff3e97ffb9ffe6fffef,16,7,921748,941517,52187,885432,1040351
