id,stress,iter,median,mean,stdev,min,max
420140002ab020de062,32,7,6649394,6678993,99248,6596682,6868863
420140002ab020de062,64,7,40473781,40577701,368980,40238154,41280116
420140002ab020de062,128,7,294922824,295372443,3654207,291381396,301227175
12feaa7b38fd79a1f3c3,32,7,11569981,11546721,85169,11371086,11616050
12feaa7b38fd79a1f3c3,64,7,76408252,76661497,559197,76142431,77632703
12feaa7b38fd79a1f3c3,128,7,572310058,573615610,3196935,569727502,577953359
7dffdf7fffffffdfdfef,32,7,11619964,11631573,124777,11507891,11832031
7dffdf7fffffffdfdfef,64,7,77675585,78110118,1482803,76417101,80768568
7dffdf7fffffffdfdfef,128,7,584080065,584864979,5591656,579288879,594644590
3aa5ce53b6ed92b9b6ac,32,7,6850686,6819579,102699,6661691,6932087
3aa5ce53b6ed92b9b6ac,64,7,40667923,40773290,372887,40358089,41247725
3aa5ce53b6ed92b9b6ac,128,7,297999111,297764078,2059064,294826223,300275959
77f9bffcfddf6befb0fe,32,7,11569608,11604564,71453,11516265,11702832
77f9bffcfddf6befb0fe,64,7,76883489,76984635,728997,76065105,78006200
77f9bffcfddf6befb0fe,128,7,579444891,579799886,2311011,577196462,584531743
7bfffefbffffffffffbf,32,7,11697251,11750803,133505,11639935,12016590
7bfffefbffffffffffbf,64,7,77753564,77884885,622893,77127953,78791215
7bfffefbffffffffffbf,128,7,583917922,580529580,5279253,573643760,586451182
80820000000020421,32,7,1385179,1404636,101044,1311558,1611975
80820000000020421,64,7,2726957,2725234,43989,2663295,2773262
80820000000020421,128,7,7609062,7614738,27194,7573223,7661180
1b8a9fb0b86900621531,32,7,6718028,6720231,65619,6649510,6854285
1b8a9fb0b86900621531,64,7,40718217,40890479,363995,40644278,41663973
1b8a9fb0b86900621531,128,7,304601895,302144371,5391647,294125656,308047115
7f6fff6defffff7fff7f,32,7,11622833,11654573,79337,11566050,11760491
7f6fff6defffff7fff7f,64,7,76931780,77370186,801275,76595350,78670645
7f6fff6defffff7fff7f,128,7,575432473,575989533,3491207,572997924,582046932
25081000089b6d00005,32,7,6805999,6759816,103954,6597102,6872084
25081000089b6d00005,64,7,40625625,40602768,362287,40135651,41130845
25081000089b6d00005,128,7,298645848,296839381,3472433,291770036,300452298
7bfffe7bff7bffff7fbf,32,7,11735807,11788537,138859,11656104,12043388
7bfffe7bff7bffff7fbf,64,7,78212233,78230027,784641,77213713,79567543
7bfffe7bff7bffff7fbf,128,7,585475725,584747958,6460230,576054608,594344028
7ffffeffbfffffffffff,32,7,11572850,11661509,150141,11531691,11867829
7ffffeffbfffffffffff,64,7,77434234,77542118,851542,76543479,79064346
7ffffeffbfffffffffff,128,7,574601280,575869184,3689564,571827640,581335101
7bfdcedffeefbabdbffc,32,7,6817531,6812648,75363,6708127,6943624
7bfdcedffeefbabdbffc,64,7,40680660,40707710,520483,40063921,41541721
7bfdcedffeefbabdbffc,128,7,299798777,299868076,2278031,297471367,304010599
11989084202061202da3,32,7,1403311,1469208,160884,1315351,1763601
11989084202061202da3,64,7,2650179,2648178,14200,2624768,2665284
11989084202061202da3,128,7,7581583,7573949,56766,7496080,7637946
1b9ae010ef291f977f12,32,7,6696572,6701352,60131,6626959,6784634
1b9ae010ef291f977f12,64,7,41346470,41373619,411422,40925121,42212178
1b9ae010ef291f977f12,128,7,297969855,298441901,1878679,296277136,302143188
1bbae818ef299fff7f16,32,7,6674486,6654202,65120,6546038,6735600
1bbae818ef299fff7f16,64,7,41115772,41131651,378116,40485760,41598834
1bbae818ef299fff7f16,128,7,299282742,299320359,2847258,296180262,304708043
4572169006ef221dea66,32,7,6638380,6663988,56336,6610331,6750834
4572169006ef221dea66,64,7,40807670,40769479,245638,40446517,41107816
4572169006ef221dea66,128,7,297680640,297985745,1615730,296386594,300543613
40003000000000100,32,7,1529720,1488950,95563,1358137,1590162
40003000000000100,64,7,2774825,2758870,44092,2691360,2819739
40003000000000100,128,7,7643769,7655281,100390,7525843,7815784
5efccb17ea59ed55f7db,32,7,11496569,11466553,125580,11322215,11693530
5efccb17ea59ed55f7db,64,7,76408383,76717928,938869,75861212,78598216
5efccb17ea59ed55f7db,128,7,583240075,583313540,4471354,577487992,589853371
600a0964800084e81240,32,7,1381220,1418534,129562,1325284,1707182
600a0964800084e81240,64,7,2789654,2814259,64867,2751209,2905308
600a0964800084e81240,128,7,7653522,7662666,52228,7609527,7744822
48df7dd9faea1dddfd9e,32,7,6731863,6702412,49045,6627495,6749897
48df7dd9faea1dddfd9e,64,7,40752413,40888642,398852,40476881,41661565
48df7dd9faea1dddfd9e,128,7,295496542,296628515,2549701,294347545,301932159
7fffdf5fefdfffffffdf,32,7,11746756,11755226,91629,11658166,11908203
7fffdf5fefdfffffffdf,64,7,76904527,77009711,751442,76221411,78328874
7fffdf5fefdfffffffdf,128,7,575634843,578315987,5882907,572472057,585486079
102040002000400000,32,7,1431619,1441237,83307,1354872,1616482
102040002000400000,64,7,2844724,2826834,90262,2670949,2962130
102040002000400000,128,7,7742285,7744401,81768,7638558,7847760
4dfbb69cb6ffb31dfee7,32,7,11600328,11559438,100156,11368981,11667948
4dfbb69cb6ffb31dfee7,64,7,76355129,76854349,984149,75796023,78329429
4dfbb69cb6ffb31dfee7,128,7,581030361,579943245,9104717,567598322,596820380
42200424880b20601014,32,7,6655642,6688740,79697,6603741,6831372
42200424880b20601014,64,7,40953269,41095208,504160,40449320,41846148
42200424880b20601014,128,7,297140381,296928559,2495016,293806997,300340610
3fefffdff7bfffdfebfd,32,7,11662058,11679696,96655,11559636,11816927
3fefffdff7bfffdfebfd,64,7,77369041,77478667,722456,76340181,78574639
3fefffdff7bfffdfebfd,128,7,579821331,580000241,4941233,573475619,588097197
5028d0412ec0146001d9,32,7,1441569,1456349,73531,1376061,1571731
5028d0412ec0146001d9,64,7,2798254,2786105,82164,2671695,2917475
5028d0412ec0146001d9,128,7,7607179,7625483,115178,7477738,7809930
604a49f4911485e81b51,32,7,6260259,6248790,54207,6167835,6326022
604a49f4911485e81b51,64,7,39299846,39242205,145650,39018782,39407954
604a49f4911485e81b51,128,7,290946617,291308379,1601938,289023535,293921792
6835a2da152943ce2022,32,7,6850002,6796156,105374,6641378,6883460
6835a2da152943ce2022,64,7,40816249,41023022,336808,40669095,41494434
6835a2da152943ce2022,128,7,297410574,297842459,2410506,294779548,302687824
7fffffffffbbffffffff,32,7,11863031,11986951,268313,11795876,12532761
7fffffffffbbffffffff,64,7,78718882,78548087,343004,78033361,78945653
7fffffffffbbffffffff,128,7,577352902,579324824,3278091,576756876,585233662
704031141cea8c226a31,32,7,6808065,6816489,133290,6572743,6965549
704031141cea8c226a31,64,7,40597631,40591001,274297,40255247,41097495
704031141cea8c226a31,128,7,296424408,297261562,2459455,295150200,302156171
600a0164000004c80240,32,7,1381886,1379659,56730,1327981,1493721
600a0164000004c80240,64,7,2740389,2739610,64094,2653842,2838267
600a0164000004c80240,128,7,7676466,7675585,29754,7629915,7717250
988080200000000c22,32,7,1371110,1378959,44945,1325411,1443028
988080200000000c22,64,7,2724448,2725985,14950,2705849,2750039
988080200000000c22,128,7,7604714,7607941,113706,7472262,7795649
1785d15e87fc291df17,32,7,11466999,11465485,96970,11375789,11639819
1785d15e87fc291df17,64,7,77100108,77111666,750650,76205472,78368493
1785d15e87fc291df17,128,7,583609040,582496156,5414187,575829620,588400255
69f7fbffffffffffff7f,32,7,11583416,11595542,77206,11532431,11760345
69f7fbffffffffffff7f,64,7,77470134,77288962,494254,76431343,77939188
69f7fbffffffffffff7f,128,7,583228438,583494150,4401704,576520477,591338821
6863a9e35f64df7b155f,32,7,1498381,1516414,87721,1367714,1615394
6863a9e35f64df7b155f,64,7,2762942,2766475,54095,2699847,2848665
6863a9e35f64df7b155f,128,7,7643567,7615305,90001,7472185,7712983
7b7afe5cdf675bdbcd9a,32,7,1433548,1451325,98486,1341282,1611614
7b7afe5cdf675bdbcd9a,64,7,2815694,2805747,69109,2712623,2916204
7b7afe5cdf675bdbcd9a,128,7,7743804,7735429,182426,7481800,8059623
28600206480462c8085d,32,7,1488046,1674119,526491,1370992,2852264
28600206480462c8085d,64,7,2825051,2813199,80784,2665879,2915188
28600206480462c8085d,128,7,7720667,7694756,71215,7591096,7786924
20008000400091,32,7,1409474,1469155,160008,1327035,1772395
20008000400091,64,7,2776155,2779431,44805,2732387,2842318
20008000400091,128,7,7756781,7724482,107757,7539690,7853476
726bf065afd9f76043db,32,7,11733165,11689106,117502,11527906,11830882
726bf065afd9f76043db,64,7,76843879,76766889,471136,75873565,77255993
726bf065afd9f76043db,128,7,584739059,584947439,3201360,580526371,589923941
1b880f20384000621531,32,7,1478474,1496777,69706,1410805,1587005
1b880f20384000621531,64,7,2822080,2824742,98854,2691297,2965872
1b880f20384000621531,128,7,7673323,7677847,53407,7613682,7740337
7f5ffff7ebf5fdfdbfef,32,7,6241196,6261967,80832,6197200,6438522
7f5ffff7ebf5fdfdbfef,64,7,39009070,39207561,490752,38814472,40182587
7f5ffff7ebf5fdfdbfef,128,7,291451828,291656303,1102453,289820596,293034600
73f287c5b0d3b37ebe5c,32,7,6324274,6380876,137546,6213225,6607009
73f287c5b0d3b37ebe5c,64,7,38710511,38720900,254170,38328841,39056418
73f287c5b0d3b37ebe5c,128,7,289360714,290214271,3855704,285948420,297436979
604000a019000002,32,7,1349551,1365019,51489,1321278,1468833
604000a019000002,64,7,2683989,2685939,17535,2659062,2709054
604000a019000002,128,7,7588450,7608094,70037,7532030,7717097
4dfbb69c36ffa31dfee7,32,7,11535181,11536032,96129,11395961,11687297
4dfbb69c36ffa31dfee7,64,7,76546312,76827588,995014,75904818,78829199
4dfbb69c36ffa31dfee7,128,7,576493755,576454618,4822445,570064579,584268808
2010412a8014000000,32,7,1393839,1407575,64158,1351402,1539881
2010412a8014000000,64,7,2725078,2707582,47546,2645174,2773845
2010412a8014000000,128,7,7643297,7660412,85450,7560132,7788258
45ad3593a2c909bccf62,32,7,6788172,6833512,112487,6702104,7022364
45ad3593a2c909bccf62,64,7,40886811,41001273,533586,40414310,41618394
45ad3593a2c909bccf62,128,7,299815712,300734537,3863731,295291724,307373682
2282010006000010081,32,7,1372751,1388272,48683,1334901,1467885
2282010006000010081,64,7,2698622,2699516,47400,2640623,2761825
2282010006000010081,128,7,7685268,7672388,92037,7507188,7782173
7dffffffffffffdfdfef,32,7,11596987,11595304,74234,11508672,11693689
7dffffffffffffdfdfef,64,7,77542177,77612117,745462,76635648,78714782
7dffffffffffffdfdfef,128,7,579532120,578432992,4427185,570318753,583782957
1000010000000,32,7,1349590,1366343,67317,1299818,1469360
1000010000000,64,7,2650038,2654579,37472,2611328,2724114
1000010000000,128,7,7600184,7599887,39853,7537990,7655092
7fe474ff7d1b77531bf3,32,7,11591370,11633168,102729,11530598,11758254
7fe474ff7d1b77531bf3,64,7,77297850,77212154,715260,75990131,78177750
7fe474ff7d1b77531bf3,128,7,582439162,582519011,3404535,578835508,587317969
8923419ea8a10588818,32,7,6719474,6734174,109411,6591398,6880010
8923419ea8a10588818,64,7,40902722,41028259,505340,40450771,41941143
8923419ea8a10588818,128,7,298228096,299140947,5604467,292910567,307640126
7040311418aa8c226a31,32,7,6657449,6662850,55766,6596786,6743449
7040311418aa8c226a31,64,7,40878817,40956903,492086,40363850,41825006
7040311418aa8c226a31,128,7,296904515,296813073,1966762,293952550,299001505
1785d5de87fe291df97,32,7,11492865,11495782,63329,11407774,11607245
1785d5de87fe291df97,64,7,77110816,76970346,856768,76009866,78190969
1785d5de87fe291df97,128,7,580967815,580718014,3706681,575820511,585152892
100a43480820a400099,32,7,1427260,1441615,73012,1360165,1570408
100a43480820a400099,64,7,2779006,2796226,81307,2723782,2962222
100a43480820a400099,128,7,7666297,7660389,69846,7543870,7755243
5d6dd7d7d54ffafbd7d5,32,7,6777341,6783323,56789,6690083,6848628
5d6dd7d7d54ffafbd7d5,64,7,41166920,41037962,356014,40588146,41523432
5d6dd7d7d54ffafbd7d5,128,7,298771749,298483273,2058646,295624810,301719207
726bf265aff9ff66e7db,32,7,11659549,11698905,136976,11562096,11924191
726bf265aff9ff66e7db,64,7,77178027,77034253,780463,75682379,77965800
726bf265aff9ff66e7db,128,7,579939465,580373140,4659031,573788846,586871334
7040211418aa88226a31,32,7,6800373,6782059,34812,6733311,6826952
7040211418aa88226a31,64,7,41000085,41008373,357051,40647492,41725093
7040211418aa88226a31,128,7,299836011,299198837,2617151,295086106,302541290
400002804000190,32,7,6646153,6672820,48364,6629464,6762670
400002804000190,64,7,40977396,41059604,353608,40725672,41709337
400002804000190,128,7,297779591,297493446,2081776,294515476,300183703
560160002ab020de062,32,7,6704993,6736291,77737,6659698,6869624
560160002ab020de062,64,7,40890556,40958144,544400,40187705,41701236
560160002ab020de062,128,7,294979521,294966367,3081750,291069995,298811027
30800400800402000400,32,7,1462015,1478203,69153,1394592,1597262
30800400800402000400,64,7,2811973,2833720,62218,2776195,2928607
30800400800402000400,128,7,7786881,7748005,72492,7642458,7827614
1ffabff0b8f9016a7fb3,32,7,11484821,11509549,130279,11368822,11760132
